design_name,module_interface,ref_solution,prompt
communication_controller_1000base-x_ieee_802.3-2008_clause_36-physical_codi/ge_1000baseX_sync,"module ge_1000baseX_sync module ge_1000baseX_sync(

   //  clocks and reset 
   input               ck,
   input               reset,
   
   //  Startup interface. 
   input               startup_enable,

   //  Signal detect from FO transceiver 	     
   input               signal_detect,
		     
   //  Receive EBI bus from 8b10 decode 
   input [7:0] 	       ebi_rxd,
   input               ebi_K,

   output reg [7:0]    ebi_rxd_out,
   output reg          ebi_K_out,
		     
   //  8B/10B disparity and coding errors 
   input               decoder_disparity_err,
   input               decoder_coding_err,		     
		     
   //  RX sync status 
   output reg          sync_status,
		     
   output reg          rx_even,

   input               loopback
   );",@(posedge ck) ((ebi_rxd_out >= 204) && (ebi_rxd_out <= 255) ##1 K28_1_RX) |-> (ebi_rxd_out >= 167) && (ebi_rxd_out <= 255),"that whenever the output 'ebi_rxd_out' is within the range 204 to 255 on one clock cycle, followed by the condition 'K28_1_RX' being true on the next clock cycle, it implies that on this next clock cycle, 'ebi_rxd_out' will be within the range 167 to 255. Use the signals 'ebi_rxd_out' and the condition 'K28_1_RX'."
communication_controller_1000base-x_ieee_802.3-2008_clause_36-physical_codi/ge_1000baseX_sync,"module ge_1000baseX_sync module ge_1000baseX_sync(

   //  clocks and reset 
   input               ck,
   input               reset,
   
   //  Startup interface. 
   input               startup_enable,

   //  Signal detect from FO transceiver 	     
   input               signal_detect,
		     
   //  Receive EBI bus from 8b10 decode 
   input [7:0] 	       ebi_rxd,
   input               ebi_K,

   output reg [7:0]    ebi_rxd_out,
   output reg          ebi_K_out,
		     
   //  8B/10B disparity and coding errors 
   input               decoder_disparity_err,
   input               decoder_coding_err,		     
		     
   //  RX sync status 
   output reg          sync_status,
		     
   output reg          rx_even,

   input               loopback
   );",@(posedge ck) ((ebi_rxd_d1 >= 193) && (ebi_rxd_d1 <= 255) ##2 K28_1_RX) |-> (ebi_rxd_out >= 131) && (ebi_rxd_out <= 255),"that the output 'ebi_rxd_out' is in the range of 131 to 255 whenever the delayed version of the input 'ebi_rxd' named 'ebi_rxd_d1' is in the range of 193 to 255 exactly two cycles before the event 'K28_1_RX' occurs. Use the signals 'ebi_rxd_d1', 'ebi_rxd_out', and the event 'K28_1_RX'."
communication_controller_1000base-x_ieee_802.3-2008_clause_36-physical_codi/ge_1000baseX_sync,"module ge_1000baseX_sync module ge_1000baseX_sync(

   //  clocks and reset 
   input               ck,
   input               reset,
   
   //  Startup interface. 
   input               startup_enable,

   //  Signal detect from FO transceiver 	     
   input               signal_detect,
		     
   //  Receive EBI bus from 8b10 decode 
   input [7:0] 	       ebi_rxd,
   input               ebi_K,

   output reg [7:0]    ebi_rxd_out,
   output reg          ebi_K_out,
		     
   //  8B/10B disparity and coding errors 
   input               decoder_disparity_err,
   input               decoder_coding_err,		     
		     
   //  RX sync status 
   output reg          sync_status,
		     
   output reg          rx_even,

   input               loopback
   );",@(posedge ck) (K28_7_RX ##1 1) |-> (pcs_sync_next == 1),"that following a K28.7 character received on the ebi_rxd bus, the pcs_sync_next signal will be asserted high in the next clock cycle. Use the signals 'ebi_rxd', 'ebi_K', and 'pcs_sync_next'."
communication_controller_1000base-x_ieee_802.3-2008_clause_36-physical_codi/ge_1000baseX_sync,"module ge_1000baseX_sync module ge_1000baseX_sync(

   //  clocks and reset 
   input               ck,
   input               reset,
   
   //  Startup interface. 
   input               startup_enable,

   //  Signal detect from FO transceiver 	     
   input               signal_detect,
		     
   //  Receive EBI bus from 8b10 decode 
   input [7:0] 	       ebi_rxd,
   input               ebi_K,

   output reg [7:0]    ebi_rxd_out,
   output reg          ebi_K_out,
		     
   //  8B/10B disparity and coding errors 
   input               decoder_disparity_err,
   input               decoder_coding_err,		     
		     
   //  RX sync status 
   output reg          sync_status,
		     
   output reg          rx_even,

   input               loopback
   );",@(posedge ck) ((ebi_rxd >= 54) && (ebi_rxd <= 103) ##3 1) |-> rx_even_m_toggle,"that when the 'ebi_rxd' signal value is within the range of 54 to 103 (inclusive), after three clock cycles of 'ck', the 'rx_even' signal must toggle. Use the signals 'ck', 'ebi_rxd', and 'rx_even'."
communication_controller_100_mb-s_ethernet_mac_layer_switch/eth_cop,"module eth_cop module eth_cop
(
  // WISHBONE common
  wb_clk_i, wb_rst_i, 
  
  // WISHBONE MASTER 1
  m1_wb_adr_i, m1_wb_sel_i, m1_wb_we_i,  m1_wb_dat_o, 
  m1_wb_dat_i, m1_wb_cyc_i, m1_wb_stb_i, m1_wb_ack_o, 
  m1_wb_err_o, 

  // WISHBONE MASTER 2
  m2_wb_adr_i, m2_wb_sel_i, m2_wb_we_i,  m2_wb_dat_o, 
  m2_wb_dat_i, m2_wb_cyc_i, m2_wb_stb_i, m2_wb_ack_o, 
  m2_wb_err_o, 

  // WISHBONE slave 1
 	s1_wb_adr_o, s1_wb_sel_o, s1_wb_we_o,  s1_wb_cyc_o, 
 	s1_wb_stb_o, s1_wb_ack_i, s1_wb_err_i, s1_wb_dat_i,
 	s1_wb_dat_o, 
 	
  // WISHBONE slave 2
 	s2_wb_adr_o, s2_wb_sel_o, s2_wb_we_o,  s2_wb_cyc_o, 
 	s2_wb_stb_o, s2_wb_ack_i, s2_wb_err_i, s2_wb_dat_i,
 	s2_wb_dat_o
);",@(posedge wb_clk_i) ((m2_wb_dat_i >= 2102088698) && (m2_wb_dat_i <= 2130746366) ##1 !m_wb_access_finished ##1 1) |-> (m1_wb_sel_i >= 0) && (m1_wb_sel_i <= 4),"that when the data input to master 2 (m2_wb_dat_i) is between 2102088698 and 2130746366 inclusive, then in the next clock cycle, the access does not finish, and in the following clock cycle, the selection input to master 1 (m1_wb_sel_i) is between 0 and 4 inclusive. Use the signals 'wb_clk_i', 'm2_wb_dat_i', 'm_wb_access_finished', and 'm1_wb_sel_i'."
communication_controller_100_mb-s_ethernet_mac_layer_switch/eth_cop,"module eth_cop module eth_cop
(
  // WISHBONE common
  wb_clk_i, wb_rst_i, 
  
  // WISHBONE MASTER 1
  m1_wb_adr_i, m1_wb_sel_i, m1_wb_we_i,  m1_wb_dat_o, 
  m1_wb_dat_i, m1_wb_cyc_i, m1_wb_stb_i, m1_wb_ack_o, 
  m1_wb_err_o, 

  // WISHBONE MASTER 2
  m2_wb_adr_i, m2_wb_sel_i, m2_wb_we_i,  m2_wb_dat_o, 
  m2_wb_dat_i, m2_wb_cyc_i, m2_wb_stb_i, m2_wb_ack_o, 
  m2_wb_err_o, 

  // WISHBONE slave 1
 	s1_wb_adr_o, s1_wb_sel_o, s1_wb_we_o,  s1_wb_cyc_o, 
 	s1_wb_stb_o, s1_wb_ack_i, s1_wb_err_i, s1_wb_dat_i,
 	s1_wb_dat_o, 
 	
  // WISHBONE slave 2
 	s2_wb_adr_o, s2_wb_sel_o, s2_wb_we_o,  s2_wb_cyc_o, 
 	s2_wb_stb_o, s2_wb_ack_i, s2_wb_err_i, s2_wb_dat_i,
 	s2_wb_dat_o
);",@(posedge wb_clk_i) ((m2_wb_adr_i >= 1910808035) && (m2_wb_adr_i <= 2045021171) ##1 (s1_wb_dat_i >= 1421328809) && (s1_wb_dat_i <= 1508922291) ##3 1) |-> s2_wb_err_i,"that when the address input to the second master (m2_wb_adr_i) is within the range 1910808035 to 2045021171, then one clock cycle later, the data input to the first slave (s1_wb_dat_i) should be within the range 1421328809 to 1508922291, and if this condition holds, then after three more clock cycles, the error output signal of the second slave (s2_wb_err_i) should be asserted. Use the signals 'm2_wb_adr_i', 's1_wb_dat_i', and 's2_wb_err_i'."
communication_controller_100_mb-s_ethernet_mac_layer_switch/eth_cop,"module eth_cop module eth_cop
(
  // WISHBONE common
  wb_clk_i, wb_rst_i, 
  
  // WISHBONE MASTER 1
  m1_wb_adr_i, m1_wb_sel_i, m1_wb_we_i,  m1_wb_dat_o, 
  m1_wb_dat_i, m1_wb_cyc_i, m1_wb_stb_i, m1_wb_ack_o, 
  m1_wb_err_o, 

  // WISHBONE MASTER 2
  m2_wb_adr_i, m2_wb_sel_i, m2_wb_we_i,  m2_wb_dat_o, 
  m2_wb_dat_i, m2_wb_cyc_i, m2_wb_stb_i, m2_wb_ack_o, 
  m2_wb_err_o, 

  // WISHBONE slave 1
 	s1_wb_adr_o, s1_wb_sel_o, s1_wb_we_o,  s1_wb_cyc_o, 
 	s1_wb_stb_o, s1_wb_ack_i, s1_wb_err_i, s1_wb_dat_i,
 	s1_wb_dat_o, 
 	
  // WISHBONE slave 2
 	s2_wb_adr_o, s2_wb_sel_o, s2_wb_we_o,  s2_wb_cyc_o, 
 	s2_wb_stb_o, s2_wb_ack_i, s2_wb_err_i, s2_wb_dat_i,
 	s2_wb_dat_o
);",@(posedge wb_clk_i) ((m2_wb_sel_i >= 8) && (m2_wb_sel_i <= 10) ##1 (m1_wb_dat_i >= 40410372) && (m1_wb_dat_i <= 1729450446) ##2 (m2_wb_dat_i >= 1923231717) && (m2_wb_dat_i <= 1983287276) ##1 1) |-> (m2_wb_sel_i >= 8) && (m2_wb_sel_i <= 15),"that upon a positive edge of the clock signal 'wb_clk_i', if the value of 'm2_wb_sel_i' is between 8 and 10 (inclusive) for one clock cycle, followed by the value of 'm1_wb_dat_i' being between 40410372 and 1729450446 (inclusive) for one clock cycle, and subsequently the value of 'm2_wb_dat_i' being between 1923231717 and 1983287276 (inclusive) for two clock cycles, then 'm2_wb_sel_i' must be between 8 and 15 (inclusive) in the cycle immediately following this sequence. Use the signals 'wb_clk_i', 'm2_wb_sel_i', 'm1_wb_dat_i', and 'm2_wb_dat_i'."
communication_controller_100_mb-s_ethernet_mac_layer_switch/eth_cop,"module eth_cop module eth_cop
(
  // WISHBONE common
  wb_clk_i, wb_rst_i, 
  
  // WISHBONE MASTER 1
  m1_wb_adr_i, m1_wb_sel_i, m1_wb_we_i,  m1_wb_dat_o, 
  m1_wb_dat_i, m1_wb_cyc_i, m1_wb_stb_i, m1_wb_ack_o, 
  m1_wb_err_o, 

  // WISHBONE MASTER 2
  m2_wb_adr_i, m2_wb_sel_i, m2_wb_we_i,  m2_wb_dat_o, 
  m2_wb_dat_i, m2_wb_cyc_i, m2_wb_stb_i, m2_wb_ack_o, 
  m2_wb_err_o, 

  // WISHBONE slave 1
 	s1_wb_adr_o, s1_wb_sel_o, s1_wb_we_o,  s1_wb_cyc_o, 
 	s1_wb_stb_o, s1_wb_ack_i, s1_wb_err_i, s1_wb_dat_i,
 	s1_wb_dat_o, 
 	
  // WISHBONE slave 2
 	s2_wb_adr_o, s2_wb_sel_o, s2_wb_we_o,  s2_wb_cyc_o, 
 	s2_wb_stb_o, s2_wb_ack_i, s2_wb_err_i, s2_wb_dat_i,
 	s2_wb_dat_o
);",@(posedge wb_clk_i) ((m1_wb_adr_i >= 2000365038) && (m1_wb_adr_i <= 2092472825) && (m1_wb_dat_i >= 1383748516) && (m1_wb_dat_i <= 1534628790) ##3 1) |-> (m2_wb_sel_i >= 0) && (m2_wb_sel_i <= 7),"that when the 'm1_wb_adr_i' signal is within the range of 2000365038 to 2092472825 and 'm1_wb_dat_i' signal is within the range of 1383748516 to 1534628790, after 3 clock cycles, the 'm2_wb_sel_i' signal will be within the range of 0 to 7. Use the signals 'wb_clk_i', 'm1_wb_adr_i', 'm1_wb_dat_i', and 'm2_wb_sel_i'."
communication_controller_100_mb-s_ethernet_mac_layer_switch/eth_cop,"module eth_cop module eth_cop
(
  // WISHBONE common
  wb_clk_i, wb_rst_i, 
  
  // WISHBONE MASTER 1
  m1_wb_adr_i, m1_wb_sel_i, m1_wb_we_i,  m1_wb_dat_o, 
  m1_wb_dat_i, m1_wb_cyc_i, m1_wb_stb_i, m1_wb_ack_o, 
  m1_wb_err_o, 

  // WISHBONE MASTER 2
  m2_wb_adr_i, m2_wb_sel_i, m2_wb_we_i,  m2_wb_dat_o, 
  m2_wb_dat_i, m2_wb_cyc_i, m2_wb_stb_i, m2_wb_ack_o, 
  m2_wb_err_o, 

  // WISHBONE slave 1
 	s1_wb_adr_o, s1_wb_sel_o, s1_wb_we_o,  s1_wb_cyc_o, 
 	s1_wb_stb_o, s1_wb_ack_i, s1_wb_err_i, s1_wb_dat_i,
 	s1_wb_dat_o, 
 	
  // WISHBONE slave 2
 	s2_wb_adr_o, s2_wb_sel_o, s2_wb_we_o,  s2_wb_cyc_o, 
 	s2_wb_stb_o, s2_wb_ack_i, s2_wb_err_i, s2_wb_dat_i,
 	s2_wb_dat_o
);",@(posedge wb_clk_i) (s1_wb_err_i ##2 (m1_wb_adr_i >= 1954403304) && (m1_wb_adr_i <= 2145510399) ##2 (m2_wb_sel_i == 9)) |-> (m1_wb_dat_i >= 0) && (m1_wb_dat_i <= 1684333512),"that after a 2-cycle delay from when the slave 1 error input signal becomes active, if master 1 address input falls within the range 1954403304 to 2145510399 inclusive, and after another 2-cycle delay, if the master 2 select input is equal to 9, then the master 1 data input must be in the range 0 to 1684333512 inclusive at the next positive edge of the clock. Use the signals 's1_wb_err_i', 'm1_wb_adr_i', 'm2_wb_sel_i', and 'm1_wb_dat_i'."
communication_controller_100_mb-s_ethernet_mac_layer_switch/eth_crc,"module eth_crc module eth_crc (Clk, Reset, Data, Enable, Initialize, Crc, CrcError);",@(posedge Clk) ((Data >= 7) && (Data <= 15) ##2 (Crc >= 1837602608) && (Crc <= 1902300928) ##2 1) |-> (Data >= 4) && (Data <= 9),"that when the 'Data' signal is within the range 7 to 15, then after two clock cycles, the 'Crc' signal is within the range 1837602608 to 1902300928, and following another two clock cycles, it implies that on the next clock cycle, the 'Data' signal must be within the range 4 to 9. Use the signals 'Clk', 'Data', and 'Crc'."
communication_controller_100_mb-s_ethernet_mac_layer_switch/eth_crc,"module eth_crc module eth_crc (Clk, Reset, Data, Enable, Initialize, Crc, CrcError);",@(posedge Clk) ((Data == 6) ##1 (CrcNext >= 142766336) && (CrcNext <= 4294967280) ##1 (Crc >= 600423009) && (Crc <= 907017984)) |-> (Data >= 10) && (Data <= 15),"that when Data is equal to 6, then on the next clock cycle, CrcNext must be in the range of 142766336 to 4294967280 inclusive, and on the following clock cycle, Crc must be in the range of 600423009 to 907017984 inclusive. If these conditions are met, then Data must be in the range of 10 to 15 inclusive on that cycle. Use the signals 'Data', 'CrcNext', and 'Crc'."
communication_controller_100_mb-s_ethernet_mac_layer_switch/eth_crc,"module eth_crc module eth_crc (Clk, Reset, Data, Enable, Initialize, Crc, CrcError);",@(posedge Clk) ((Crc == 3350217405) ##2 1) |-> (Data >= 0) && (Data <= 3),"that two clock cycles after the Crc signal equals 3350217405, the Data signal will be in the range from 0 to 3, inclusive. Use the signals 'Crc', 'Data', and 'Clk'."
communication_controller_100_mb-s_ethernet_mac_layer_switch/eth_crc,"module eth_crc module eth_crc (Clk, Reset, Data, Enable, Initialize, Crc, CrcError);",@(posedge Clk) ((Data == 7)) |-> (Data >= 7) && (Data <= 15),"that when the 'Data' signal equals 7, it will remain within the range of 7 to 15 in the following cycles. Use the signals 'Clk', 'Data'."
communication_controller_100_mb-s_ethernet_mac_layer_switch/eth_crc,"module eth_crc module eth_crc (Clk, Reset, Data, Enable, Initialize, Crc, CrcError);",@(posedge Clk) (!Initialize && (Crc == 4294967295)) |-> Reset,"that on the rising edge of 'Clk', if 'Initialize' is not asserted and 'Crc' equals 4294967295, then 'Reset' must be asserted in the next clock cycle. Use the signals 'Clk', 'Initialize', 'Crc', and 'Reset'."
communication_controller_100_mb-s_ethernet_mac_layer_switch/eth_fifo,"module eth_fifo module eth_fifo (data_in, data_out, clk, reset, write, read, clear,
                 almost_full, full, almost_empty, empty, cnt);",@(posedge clk) ((write_pointer == 5) ##2 almost_full) |-> (write_pointer == 0),"that when the write pointer equals 5, after exactly two clock cycles, the almost_full signal is asserted, which must then imply that the write pointer will be 0 on the next clock cycle. Use the signals 'write_pointer', 'almost_full', and 'clk'."
communication_controller_100_mb-s_ethernet_mac_layer_switch/eth_fifo,"module eth_fifo module eth_fifo (data_in, data_out, clk, reset, write, read, clear,
                 almost_full, full, almost_empty, empty, cnt);",@(posedge clk) (reset ##4 1) |-> clear,"that the clear signal is asserted within 4 clock cycles after the reset signal is deasserted. Use the signals 'reset', 'clk', and 'clear'."
